scen,noise,method,tc,m,w,tc_true,m_true,w_true,fit_mse
143,ar1,P-LNN-100K,1.0809844732284546,0.8007017970085144,7.158710479736328,1.1367290313566396,0.8592925206797555,8.088630878475685,8.777426846814678e-05
144,ar1,P-LNN-100K,1.0674691200256348,0.685824453830719,8.28420352935791,1.1954686692960972,0.6545194644194104,9.237073894373514,0.0020108381817750846
145,ar1,P-LNN-100K,1.0754166841506958,0.5133870840072632,9.667838096618652,1.0254680118397423,0.5047751876062979,8.102143231434434,0.0003250377004445195
146,ar1,P-LNN-100K,1.0457725524902344,0.5612185597419739,12.621118545532227,1.0236952232536416,0.5960755124131853,12.367927630369245,0.0009546361221603733
147,ar1,P-LNN-100K,1.1393495798110962,0.34958982467651367,8.080708503723145,1.1683820375568796,0.3202725666202436,8.287702355792007,0.0013645883331337228
148,ar1,P-LNN-100K,1.1056759357452393,0.9226980805397034,8.809342384338379,1.0699989790656765,0.8347647200080333,9.292319368472077,0.0007351133488404853
149,ar1,P-LNN-100K,1.171687126159668,0.5839205980300903,11.837265968322754,1.1872017366785559,0.6048331566410228,12.07361059047974,0.0015588181365593689
150,ar1,P-LNN-100K,1.0739527940750122,0.51030433177948,9.382625579833984,1.0531755583417866,0.4698236861422104,8.353885230484305,0.0020383617586900286
151,ar1,P-LNN-100K,1.0683995485305786,0.7603985071182251,6.774829864501953,1.1010881593213864,0.8596090504537302,6.183896469484782,0.00033952764112145774
152,ar1,P-LNN-100K,1.07762610912323,0.7874980568885803,11.692852020263672,1.0925977000685827,0.6952695212259502,12.106762485790817,0.0004735842661866605
153,ar1,P-LNN-100K,1.0473198890686035,0.6810042858123779,11.988898277282715,1.0209002133991247,0.60787238161786,11.84618535800399,0.0006217783890588106
154,ar1,P-LNN-100K,1.1706682443618774,0.4462238550186157,6.330660343170166,1.1721299172942448,0.5154753293950705,6.405359779125203,0.0003692667848953034
155,ar1,P-LNN-100K,1.083492398262024,0.4480936527252197,8.216287612915039,1.0158283218435504,0.5987664912453584,7.036701086224085,0.0016562545113510596
156,ar1,P-LNN-100K,1.13487708568573,0.9331387281417847,10.052613258361816,1.1185654928418032,0.8601983400283182,10.396805582760365,0.001347387013178135
157,ar1,P-LNN-100K,1.1036052703857422,0.40697160363197327,10.516347885131836,1.0922128309344281,0.42237888473055163,9.928428136193535,0.0006720126660777013
158,ar1,P-LNN-100K,1.0635372400283813,0.43608197569847107,8.808113098144531,1.0366987165711965,0.3090631697363756,8.582389955834252,0.0022589011218787968
159,ar1,P-LNN-100K,1.0382119417190552,0.7254675030708313,11.832749366760254,1.006459831053423,0.7155941652472303,11.783398543476554,0.0013293829240446351
160,ar1,P-LNN-100K,1.0589088201522827,0.6852728128433228,9.445335388183594,1.051093229102601,0.7465040623376622,8.953904563248745,0.00032934925926969105
161,ar1,P-LNN-100K,1.129165768623352,0.8443326354026794,11.369513511657715,1.1970565069344907,0.8929041591334844,12.590970325618503,0.0010924170318015838
162,ar1,P-LNN-100K,1.0645229816436768,0.9084955453872681,8.318282127380371,1.0495777655607548,0.7924357458996354,8.592235242138036,0.0010787936767217255
163,ar1,P-LNN-100K,1.1635726690292358,0.4626176059246063,10.971854209899902,1.132298836484657,0.5290308159357425,10.495003008755726,0.0013645538870468116
164,ar1,P-LNN-100K,1.1343305110931396,0.4725790321826935,6.730240821838379,1.095543664013048,0.31356099966754913,6.336363334124097,0.0004595802017379982
165,ar1,P-LNN-100K,1.0565319061279297,0.3432912528514862,10.327451705932617,1.063951649563884,0.35039808302321374,10.291908988066378,0.000855889197280084
166,ar1,P-LNN-100K,1.1558012962341309,0.32497739791870117,7.9036545753479,1.1638764769716705,0.31934246009069345,7.674276577173083,0.0012699163129409519
167,ar1,P-LNN-100K,1.0797911882400513,0.3306525647640228,11.05949592590332,1.0750828249553754,0.3325143106838998,9.788786481865094,0.0028579292646457237
168,ar1,P-LNN-100K,1.0996307134628296,0.21445685625076294,10.50963306427002,1.0716643508589423,0.12574406882125067,10.277995456161126,0.006644406410089356
169,ar1,P-LNN-100K,1.0184375047683716,0.5627503395080566,11.516412734985352,1.0116070372238097,0.5638516205964037,10.84423086446962,0.00020054162720401156
170,ar1,P-LNN-100K,1.0537726879119873,0.3000437021255493,8.159013748168945,1.0424269128015762,0.19359218725566169,7.99669089768652,0.0012393847962251484
171,ar1,P-LNN-100K,1.1673669815063477,0.4280310869216919,6.912941932678223,1.13156309868488,0.3713999308682735,6.504502949914048,0.001707176447779777
172,ar1,P-LNN-100K,1.0144829750061035,0.25605303049087524,7.941953659057617,1.0114942330597967,0.22445355145339896,8.197191092127408,0.0025400033242299115
173,ar1,P-LNN-100K,1.0859049558639526,0.7185657024383545,8.665079116821289,1.1865745645999313,0.7093428047069975,9.948931463177935,0.0011561014758106546
174,ar1,P-LNN-100K,1.132219672203064,0.15244197845458984,12.161149978637695,1.1551500764594855,0.20038012684547848,12.193170167127962,0.003813362929200869
175,ar1,P-LNN-100K,1.0895509719848633,0.6129127740859985,12.022823333740234,1.1194260787189863,0.5688433108813707,12.011851233633688,0.0005310258257779475
176,ar1,P-LNN-100K,1.125009536743164,0.7865750193595886,11.977686882019043,1.08832928921438,0.8116810475093585,11.460443964132182,0.000622538141269022
177,ar1,P-LNN-100K,1.0706013441085815,0.5957543253898621,9.212989807128906,1.0336064568564682,0.5919333130461137,8.912279908442219,0.00024095937003478835
178,ar1,P-LNN-100K,1.2192686796188354,0.23689492046833038,11.713410377502441,1.1613175349413154,0.16086699885709335,11.190800958636743,0.003169684626420906
179,ar1,P-LNN-100K,1.1516830921173096,0.49494224786758423,6.4861016273498535,1.173118372817641,0.5428662421676999,6.876487728640384,0.0005714344114475901
180,ar1,P-LNN-100K,1.0462969541549683,0.4008324444293976,12.031011581420898,1.0123251728122582,0.38091154105515734,11.31264513589403,0.001288678752455863
181,ar1,P-LNN-100K,1.1021339893341064,0.5506772994995117,9.98782730102539,1.059498020514055,0.5664238082850015,10.741987256434747,0.0009433933746373534
182,ar1,P-LNN-100K,1.0575535297393799,0.6689247488975525,12.712340354919434,1.0750946503707408,0.6760631022138146,12.905835522198066,0.0005831019311240608
183,ar1,P-LNN-100K,1.1707075834274292,0.8457256555557251,11.021653175354004,1.1068967498211497,0.8545699886012842,10.093101797018043,0.0013345989546327223
184,ar1,P-LNN-100K,1.0488901138305664,0.41191211342811584,9.706491470336914,1.1251769563939706,0.23934276515565367,11.308995366667416,0.004384173702993083
185,ar1,P-LNN-100K,1.2067687511444092,0.27385213971138,11.360367774963379,1.1930527554773378,0.168426141564626,11.323162488986723,0.0009188902859106204
186,ar1,P-LNN-100K,1.1750414371490479,0.576432466506958,9.316880226135254,1.1680307015495255,0.5728651157764121,9.410088408600263,0.0001843874807459825
187,ar1,P-LNN-100K,1.1321319341659546,0.7055536508560181,7.6745476722717285,1.1678831398173797,0.6213670557683705,7.03537012643163,0.0018731633757862985
188,ar1,P-LNN-100K,1.021232008934021,0.44802528619766235,8.427549362182617,1.073199583016165,0.33743193937113436,9.25488963733537,0.0015150028597416569
189,ar1,P-LNN-100K,1.163083791732788,0.3463519215583801,8.651030540466309,1.1188204383826323,0.484087534192017,7.846479038795982,0.0012730476018971097
190,ar1,P-LNN-100K,1.0747649669647217,0.5476865768432617,10.073457717895508,1.0559694303347453,0.4929159112848075,10.02102154306125,0.001020236942170008
191,ar1,P-LNN-100K,1.1347306966781616,0.8096233010292053,7.912137985229492,1.1494303825717023,0.8803578955078146,7.597720663585101,0.0013256437772044777
192,ar1,P-LNN-100K,1.1685032844543457,0.7575376033782959,6.466422080993652,1.1769831934746267,0.8114267611041043,6.98261293778018,0.00022059164379552453
193,ar1,P-LNN-100K,1.0415985584259033,0.503563642501831,11.246566772460938,1.069504490754901,0.4953209475626802,11.549875241261367,0.0015366026203849452
194,ar1,P-LNN-100K,1.1155191659927368,0.36840781569480896,10.596508026123047,1.086831339554554,0.2945167366584075,9.60574475541849,0.0007502162400126216
195,ar1,P-LNN-100K,1.0567651987075806,0.7946107387542725,11.675223350524902,1.0294592027972733,0.8168527332322709,11.132000424639243,0.00028778552064714474
196,ar1,P-LNN-100K,1.0493372678756714,0.36149081587791443,11.659003257751465,1.0029921637185644,0.25518963338240797,11.535704018376208,0.005789351767709223
197,ar1,P-LNN-100K,1.1128425598144531,0.42825230956077576,12.147502899169922,1.1239009749819868,0.3726358145559173,12.016219954374716,0.0014989346699950804
198,ar1,P-LNN-100K,1.1361382007598877,0.4248969554901123,6.511430263519287,1.0817777950606504,0.46230965327574725,6.121205219660734,0.0014195382024242205
199,ar1,P-LNN-100K,1.0998612642288208,0.8070542812347412,10.258842468261719,1.0771764960983181,0.7818099485002916,9.68823914270539,0.0003962467334822999
200,ar1,P-LNN-100K,1.1635133028030396,0.43174242973327637,11.277270317077637,1.15580248611218,0.31256434162818403,10.226572096382373,0.0021110569226835984
201,ar1,P-LNN-100K,1.1086149215698242,0.7846277356147766,11.917814254760742,1.178120980558237,0.7821888518058341,12.579682306977361,0.0006222140598439749
202,ar1,P-LNN-100K,1.0606063604354858,0.4124181866645813,9.961423873901367,1.0609203214650842,0.26386511799727175,10.036387446261822,0.00039636726290618647
203,ar1,P-LNN-100K,1.1087521314620972,0.5515261292457581,9.83250617980957,1.101829023407095,0.43591059319685277,8.87491538692306,0.0011227294249102067
204,ar1,P-LNN-100K,1.1921802759170532,0.4925689399242401,8.698543548583984,1.1449547434405152,0.4660507160504558,7.579864743581486,0.0011781118834671403
205,ar1,P-LNN-100K,1.1978501081466675,0.6774176955223083,10.25349235534668,1.1129682746956628,0.7630803932151344,8.97082092592349,0.0009975787316776922
206,ar1,P-LNN-100K,1.1592257022857666,0.4319911301136017,8.692317008972168,1.1610736920146678,0.49563705562236715,8.555016849113354,0.0005552596964618654
207,ar1,P-LNN-100K,1.0229133367538452,0.4971952438354492,11.901932716369629,1.034901764442542,0.44983223706914777,11.98113364340161,0.0010360825678679552
208,ar1,P-LNN-100K,1.0523595809936523,0.461540162563324,8.149288177490234,1.0023635964519746,0.6719905728350564,7.166281109600409,0.0017351785751144287
209,ar1,P-LNN-100K,1.0559221506118774,0.6383758783340454,7.060477256774902,1.0028601157041153,0.6718079509940004,6.02937363866364,0.00020643397563963934
210,ar1,P-LNN-100K,1.0895037651062012,0.8578335642814636,11.702685356140137,1.0903790404206237,0.7809325176770907,12.470331083564751,0.0018400450508214662
211,ar1,P-LNN-100K,1.1262191534042358,0.6551765203475952,12.444918632507324,1.1410060923399703,0.6764413630862803,12.755496121578705,0.000691501110695674
212,ar1,P-LNN-100K,1.0727092027664185,0.7475007772445679,11.536168098449707,1.1437213328962061,0.6977602535316452,12.606909018555728,0.0008517651466267605
213,ar1,P-LNN-100K,1.1091984510421753,0.3932698369026184,9.131576538085938,1.0895131003275116,0.34618401956045175,8.962578327504938,0.0007117494115426695
214,ar1,P-LNN-100K,1.1668652296066284,0.8037285208702087,11.432609558105469,1.1582106947820296,0.790075617766564,10.943003860515947,0.0003800479003268996
215,ar1,P-LNN-100K,1.0695842504501343,0.35820403695106506,10.939851760864258,1.0370841865048122,0.2831604884927895,11.04669505545516,0.0037928986788287704
216,ar1,P-LNN-100K,1.1650975942611694,0.5227001309394836,8.199118614196777,1.1928172711346736,0.46388731657190785,8.25981872727291,0.0002988058683323727
217,ar1,P-LNN-100K,1.0728716850280762,0.3734497129917145,9.818819999694824,1.0377808988508208,0.3569272623171529,9.300137965553528,0.0026696582691081235
218,ar1,P-LNN-100K,1.074140191078186,0.5718492865562439,12.2852201461792,1.023465466248926,0.5370507425133834,11.877998264502978,0.0006692442531423478
219,ar1,P-LNN-100K,0.9854570627212524,0.19511665403842926,8.059645652770996,1.0041919698891395,0.3783850628776826,7.875171687924974,0.0020966482556602946
220,ar1,P-LNN-100K,1.169272780418396,0.8458120822906494,12.125738143920898,1.1814272378858046,0.8147193905202442,11.817187979856751,0.0017233783738715518
221,ar1,P-LNN-100K,1.0899927616119385,0.586393415927887,10.97857666015625,1.0632472692516517,0.555535801253796,10.354770501502475,0.0005504373974356308
222,ar1,P-LNN-100K,1.0639549493789673,0.5072611570358276,9.871336936950684,1.1043858729449694,0.4439172634966987,10.085356507126864,0.003823627855407769
223,ar1,P-LNN-100K,1.091567873954773,0.9910212159156799,8.971567153930664,1.1705766672099613,0.8939456623175632,6.959109856980212,0.001640970371376793
224,ar1,P-LNN-100K,1.0655492544174194,0.8178036212921143,12.536308288574219,1.163808305725654,0.8283302107494913,12.995795534537654,0.004231259227647524
225,ar1,P-LNN-100K,1.10708487033844,0.6354418992996216,6.693009376525879,1.1542057375344252,0.6850999113556219,6.96250204286845,8.548064310014113e-05
226,ar1,P-LNN-100K,1.1579954624176025,0.23098722100257874,7.106986045837402,1.147478936028238,0.20622259736520646,7.313210698722493,0.001978852577290909
227,ar1,P-LNN-100K,1.03657865524292,0.756812334060669,11.39804458618164,1.0921055146073064,0.7262880330800532,12.40564694365493,0.0011201229030095964
228,ar1,P-LNN-100K,1.0399075746536255,0.480766624212265,6.548654079437256,1.011905107579658,0.45668463218628064,6.415950897036392,0.0026959672217816578
229,ar1,P-LNN-100K,1.2085111141204834,0.4215950667858124,9.64872932434082,1.1553091458098999,0.4817003374979958,9.292467073654556,0.0033521311234490296
230,ar1,P-LNN-100K,1.0349836349487305,0.6691023707389832,12.283889770507812,1.0055419906614658,0.6954008539028791,11.922129210346167,0.0005961840639814041
231,ar1,P-LNN-100K,1.1184364557266235,0.632472574710846,8.116416931152344,1.0318305226956956,0.6798746254273237,6.884740424379652,0.0015106932497908816
232,ar1,P-LNN-100K,1.077019453048706,0.4350472688674927,10.588725090026855,1.0668987926101892,0.40730504843526816,10.539316414214708,0.0011836930015409273
233,ar1,P-LNN-100K,1.129875898361206,0.458726167678833,7.206110000610352,1.0525526675989834,0.6082842427278394,6.209899729717748,0.00037802455350281414
234,ar1,P-LNN-100K,1.09955894947052,0.61089026927948,8.523402214050293,1.074307935808731,0.4066301516842358,8.602094262261652,0.002850734358236618
235,ar1,P-LNN-100K,1.0763731002807617,0.491966187953949,12.566162109375,1.103645928936716,0.464053008039229,12.715748764592409,0.0032210164343396594
236,ar1,P-LNN-100K,1.008207082748413,0.3087121844291687,10.719422340393066,1.0017506513856576,0.3770479540664434,10.9334087998884,0.0019833112251416677
237,ar1,P-LNN-100K,1.0771551132202148,0.19745104014873505,7.21514892578125,1.0952407297964324,0.15586126602441858,7.262455789997496,0.00263868114462653
238,ar1,P-LNN-100K,1.1360764503479004,0.7200329303741455,8.11805534362793,1.193302929391447,0.783683134610358,8.332912135153787,0.0012584077232285014
239,ar1,P-LNN-100K,1.1257330179214478,0.21458972990512848,6.8761796951293945,1.0927965948604264,0.22726536028846944,6.614183063839663,0.001305539491209195
240,ar1,P-LNN-100K,1.106203317642212,0.2383175641298294,7.272401809692383,1.0761063461229308,0.31108477508703236,6.719945543103664,0.002138415567882999
241,ar1,P-LNN-100K,1.1572279930114746,0.4464036822319031,7.078958034515381,1.1430457249244643,0.43850500247949664,7.036780730035259,0.0008056152562171071
242,ar1,P-LNN-100K,1.0940818786621094,0.6752278208732605,11.886762619018555,1.1254275455693161,0.5831619777640761,12.247867277172537,0.0006504736200017509
243,ar1,P-LNN-100K,1.0426777601242065,0.4731384813785553,8.305618286132812,1.0048272111736092,0.4805237007996578,6.185780107708798,0.0014036271740600537
244,ar1,P-LNN-100K,1.1448898315429688,0.16248051822185516,9.263825416564941,1.1497990330401053,0.15828660659713487,9.119131742367976,0.0010190024741607159
245,ar1,P-LNN-100K,1.2229670286178589,0.21360227465629578,6.674312591552734,1.1478434529135944,0.1533799577658419,6.163795066091949,0.0018301657241555644
246,ar1,P-LNN-100K,1.0798207521438599,0.6232824325561523,11.458946228027344,1.0105198590223443,0.6927110041346832,11.413867611964735,0.0018831663878319425
247,ar1,P-LNN-100K,1.135297179222107,0.9786848425865173,6.71781063079834,1.1887237956624812,0.8853644943704896,6.664338312640782,0.0015679522971753213
248,ar1,P-LNN-100K,1.1170870065689087,0.8651456236839294,11.439250946044922,1.0657036447186652,0.7579496955969506,11.91798208689509,0.0019048037167376695
249,ar1,P-LNN-100K,1.1042777299880981,0.3062228858470917,11.892807006835938,1.1268151575180592,0.11930830541464986,11.956722719448832,0.007806139814036444
0,ar1,P-LNN-100K-AR1,1.1458946466445923,0.7024552226066589,9.91412353515625,1.128851423043653,0.714014498295891,10.204797062928048,0.00028978069295717445
1,ar1,P-LNN-100K-AR1,1.1381288766860962,0.547315776348114,8.150390625,1.1322549743783692,0.5996260616250004,7.660082286843439,0.0015384540524958292
2,ar1,P-LNN-100K-AR1,1.0393542051315308,0.3933556079864502,11.234092712402344,1.005956504470578,0.38965405777654294,10.491333143967982,0.0014541294571782995
3,ar1,P-LNN-100K-AR1,1.085305094718933,0.8766648769378662,8.207669258117676,1.035424570186768,0.8580990744850399,7.869541005587602,0.00040605434768616695
4,ar1,P-LNN-100K-AR1,1.1170830726623535,0.34576064348220825,7.9065375328063965,1.11424236040824,0.3352118961358528,7.597861114024686,0.0008524754751291003
5,ar1,P-LNN-100K-AR1,1.1703482866287231,0.10850435495376587,9.186174392700195,1.1097936290091788,0.13427933342991516,8.63950385278877,0.008607693162331318
6,ar1,P-LNN-100K-AR1,1.1290860176086426,0.35224026441574097,10.60136890411377,1.1049642314040138,0.42615274237153067,10.163177193925431,0.0005775244033577699
7,ar1,P-LNN-100K-AR1,1.0920926332473755,0.23669154942035675,9.624282836914062,1.0745503613353202,0.17139095177696567,9.491535100272714,0.0010260248754787426
8,ar1,P-LNN-100K-AR1,1.0215981006622314,0.5379356145858765,8.920572280883789,1.0121103779487088,0.5337255283776223,8.905259339518722,0.0014982858643574
9,ar1,P-LNN-100K-AR1,1.0956552028656006,0.8041362762451172,8.071507453918457,1.0737036992385183,0.7927789433976578,8.182692000651762,0.00048168836186242053
10,ar1,P-LNN-100K-AR1,1.0703741312026978,0.8882695436477661,10.622814178466797,1.0712180327631753,0.8841860829801267,10.734516716321812,0.00018433438255132498
11,ar1,P-LNN-100K-AR1,1.0650359392166138,0.39955830574035645,6.686515808105469,1.0481189331883256,0.44669279221108305,6.553636287146105,0.0021732347570764935
12,ar1,P-LNN-100K-AR1,1.0078071355819702,0.3244502544403076,10.025936126708984,1.0087994077360976,0.3423298384485678,10.012065134378307,0.00046101476997843327
13,ar1,P-LNN-100K-AR1,1.1742719411849976,0.1706058531999588,12.124809265136719,1.1810274079936542,0.2609704590670193,12.558265626232473,0.0027385483437096817
14,ar1,P-LNN-100K-AR1,1.1336601972579956,0.22883185744285583,7.416046619415283,1.1049268724884043,0.2255983925291541,7.020142497116433,0.0014609198521338305
15,ar1,P-LNN-100K-AR1,1.0749925374984741,0.2279345542192459,10.926548957824707,1.0226266221525386,0.30676416102761417,10.706479249860067,0.0030757098772534906
16,ar1,P-LNN-100K-AR1,1.0683069229125977,0.1816745400428772,12.794164657592773,1.0281356864427749,0.13316949007160173,12.733824236561182,0.016366346048390455
17,ar1,P-LNN-100K-AR1,1.1146303415298462,0.31541720032691956,8.731030464172363,1.089013489255918,0.35268863202698353,8.61561109823533,0.00241783261123397
18,ar1,P-LNN-100K-AR1,1.1436784267425537,0.2802164852619171,11.41028881072998,1.0998986584901924,0.33342368304708303,11.76948471062001,0.008367777384958194
19,ar1,P-LNN-100K-AR1,1.1650614738464355,0.4625372588634491,12.055195808410645,1.156446988221613,0.4830122586758233,12.024216208866909,0.0007728987969871072
20,ar1,P-LNN-100K-AR1,0.9835846424102783,0.26603126525878906,12.497528076171875,1.0082033384042817,0.23456078424303622,12.70246106246698,0.0031496643773639512
21,ar1,P-LNN-100K-AR1,1.0631762742996216,0.610650897026062,6.586019039154053,1.0541713378018154,0.6237877965981673,6.522294270349552,0.0009376971926989943
22,ar1,P-LNN-100K-AR1,1.13633131980896,0.3546235263347626,12.001035690307617,1.169260660697185,0.5956807189021215,12.657247862836677,0.002229868226897469
23,ar1,P-LNN-100K-AR1,1.233925461769104,0.30001944303512573,11.993349075317383,1.1832029576231722,0.23148980555697315,12.081541242720876,0.005086536204526031
24,ar1,P-LNN-100K-AR1,1.0851224660873413,0.5779024362564087,11.080092430114746,1.1118835672543534,0.46628290105760706,11.806577164110998,0.0009362335405783141
25,ar1,P-LNN-100K-AR1,1.0663851499557495,0.309193879365921,11.733599662780762,1.0531944350130946,0.33893896434265747,11.276634877535827,0.0007211850418609671
26,ar1,P-LNN-100K-AR1,1.1665691137313843,0.6567974090576172,9.009732246398926,1.1466539123335502,0.6105677487239369,8.749602132354314,0.0017782805605744804
27,ar1,P-LNN-100K-AR1,1.0392452478408813,0.6088583469390869,12.478279113769531,1.0068604709418278,0.6256548390954367,11.74546366745945,0.00030259646902422904
28,ar1,P-LNN-100K-AR1,1.0969593524932861,0.37128281593322754,8.770059585571289,1.1295335686272494,0.3358547464239816,9.03245795676042,0.001635261399981326
29,ar1,P-LNN-100K-AR1,1.0353913307189941,0.2964007258415222,7.6299920082092285,1.0359860120250448,0.17778019238793244,7.568732848587835,0.001831827719364164
30,ar1,P-LNN-100K-AR1,1.0847280025482178,0.5812437534332275,8.676447868347168,1.0908961296891062,0.35986579856483825,9.224488145638492,0.00040568791702970066
31,ar1,P-LNN-100K-AR1,1.1331486701965332,0.11576250195503235,7.022888660430908,1.1346598488653385,0.16255730659592044,7.12329656602017,0.0006275878563623785
32,ar1,P-LNN-100K-AR1,1.1513140201568604,0.7961122989654541,6.546545028686523,1.1734981644796711,0.7763820350030133,6.146718495787869,0.0018746618154497196
33,ar1,P-LNN-100K-AR1,1.1082851886749268,0.7542802095413208,9.372612953186035,1.1521930093911061,0.7982272237300418,9.304974708960131,0.0011535325927162921
34,ar1,P-LNN-100K-AR1,1.1549793481826782,0.87745201587677,12.487834930419922,1.1477115163444822,0.8189700616817988,11.9911229348256,0.0014659803680302098
35,ar1,P-LNN-100K-AR1,1.1192560195922852,0.8502340316772461,8.440530776977539,1.1453969417388548,0.8438324808936291,8.728395551242102,0.0002986652825736384
36,ar1,P-LNN-100K-AR1,1.094706416130066,0.7747169733047485,7.567370414733887,1.0883237202196399,0.6305872436285724,7.768236692656454,0.0006962002836596555
37,ar1,P-LNN-100K-AR1,1.0876680612564087,0.10064715147018433,9.632265090942383,1.0559042178276963,0.17378754169093558,9.709498245660583,0.010531696008782935
38,ar1,P-LNN-100K-AR1,1.1195402145385742,0.8092215061187744,7.283834934234619,1.1689894800189762,0.7986312143060659,7.862841439360052,0.0003431398672066315
39,ar1,P-LNN-100K-AR1,1.1054284572601318,0.64253830909729,11.441697120666504,1.1200284788605568,0.6282330742392348,11.22312427392848,0.0011519728522388921
40,ar1,P-LNN-100K-AR1,1.0809359550476074,0.7430132627487183,11.316261291503906,1.1275564806630658,0.7854537325001407,12.705051051292624,0.0010990227476774966
41,ar1,P-LNN-100K-AR1,1.0625321865081787,0.5243849158287048,8.47530460357666,1.04791540365413,0.5703292717891628,8.541877233984135,0.0013239529426700887
42,ar1,P-LNN-100K-AR1,1.1799367666244507,0.4604242444038391,10.206026077270508,1.1948385567242965,0.5097245518591212,10.106073189552578,0.0005171561184791019
43,ar1,P-LNN-100K-AR1,1.0938762426376343,0.7226887941360474,11.012081146240234,1.1637259011231684,0.6487894302921816,12.694115596584432,0.0005020711310735582
44,ar1,P-LNN-100K-AR1,1.0792826414108276,0.43669217824935913,8.497387886047363,1.096582675004331,0.2985802952743163,8.996031547039053,0.0004949533029756661
45,ar1,P-LNN-100K-AR1,1.0628927946090698,0.4119182527065277,10.760578155517578,1.0171501281277588,0.37594253609585626,9.302808657778439,0.0012056095917993
46,ar1,P-LNN-100K-AR1,1.1478188037872314,0.6962594985961914,9.159510612487793,1.197841391454565,0.6569593128697492,9.49769358314665,0.0006749030271234969
47,ar1,P-LNN-100K-AR1,1.0447797775268555,0.7841358780860901,12.633319854736328,1.0436408492286169,0.7847191545972073,12.870622983324356,0.0009133591497056115
48,ar1,P-LNN-100K-AR1,1.1081583499908447,0.3642105162143707,12.494707107543945,1.103094280653718,0.31257880107661135,12.196283713204044,0.0003794444540447802
49,ar1,P-LNN-100K-AR1,1.1670387983322144,0.806685209274292,7.48325252532959,1.1556467400666408,0.883318413331937,7.303276919818729,0.000560150675968124
50,ar1,P-LNN-100K-AR1,1.0368719100952148,0.6580286026000977,7.001212120056152,1.0122222228672642,0.5728449701523685,6.660728021151522,0.00045182127105645434
51,ar1,P-LNN-100K-AR1,1.087290644645691,0.5786840915679932,7.90785551071167,1.096411407116765,0.7011164265983164,7.836476249213081,0.0009467908958151705
52,ar1,P-LNN-100K-AR1,1.204177737236023,0.3050177991390228,12.326504707336426,1.1777227212907375,0.3419800995472648,12.199044444155158,0.0026255977485095186
53,ar1,P-LNN-100K-AR1,1.133606195449829,0.5032404661178589,7.874971866607666,1.1871797097619157,0.40417291774625397,7.819391333876387,0.0026942521492555045
54,ar1,P-LNN-100K-AR1,1.1606687307357788,0.608163595199585,9.747457504272461,1.1347596737910588,0.7760813172858659,10.177629570934778,0.0019273392310744284
55,ar1,P-LNN-100K-AR1,1.119126796722412,0.6181409358978271,6.306619167327881,1.1607563574354816,0.5828345585769167,6.129769590933937,0.0006951748796953006
56,ar1,P-LNN-100K-AR1,1.0668388605117798,0.7798753380775452,11.946168899536133,1.0794998710065968,0.7095097260691959,12.609797927599693,0.0005427283583952868
57,ar1,P-LNN-100K-AR1,1.09609055519104,0.7171138525009155,9.415542602539062,1.0841055066516863,0.6643483435927543,9.165054655079675,0.00016491960229952896
58,ar1,P-LNN-100K-AR1,1.0931955575942993,0.7337653040885925,7.9069061279296875,1.1961254709898965,0.8216024258551539,8.906690353679998,0.0007034871396171262
59,ar1,P-LNN-100K-AR1,1.1488988399505615,0.7359265089035034,6.673409461975098,1.088159706164037,0.7816841369552686,6.215720362140997,0.001393645098797301
60,ar1,P-LNN-100K-AR1,1.0751876831054688,0.7548367977142334,8.608441352844238,1.0601640994435053,0.748379672130384,8.185716069232141,0.00018734441531297687
61,ar1,P-LNN-100K-AR1,1.1139943599700928,0.4929407238960266,11.216593742370605,1.107441446517814,0.5093908384078012,11.122421038097334,0.00011251446941834369
62,ar1,P-LNN-100K-AR1,1.1022820472717285,0.3664834499359131,6.472475051879883,1.1005691528231032,0.34367472357292816,6.65125082149323,0.0016620197908563078
63,ar1,P-LNN-100K-AR1,1.1036732196807861,0.6041918992996216,11.44467830657959,1.1571552898734876,0.6810075370094065,12.640408308887377,0.001314710707927481
64,ar1,P-LNN-100K-AR1,1.136838674545288,0.8088572025299072,12.446098327636719,1.1680491714149512,0.752649126590721,12.997740197284273,0.0008262526408598989
65,ar1,P-LNN-100K-AR1,1.0959070920944214,0.8095977306365967,11.628462791442871,1.024690123193834,0.8049842952821141,10.272142856470476,0.0008371909401189147
66,ar1,P-LNN-100K-AR1,1.0322765111923218,0.4316905736923218,8.097304344177246,1.0579414163309762,0.5174333319398894,8.421802430278065,0.002425528862616706
67,ar1,P-LNN-100K-AR1,1.131480097770691,0.6512255668640137,6.49638557434082,1.125420343439837,0.5215198409234444,6.0275974320697685,0.0004753091454450003
68,ar1,P-LNN-100K-AR1,1.101520299911499,0.21058261394500732,9.174555778503418,1.036163013818747,0.2659778683729518,9.094306096956078,0.013837939873537776
69,ar1,P-LNN-100K-AR1,1.075035572052002,0.676770806312561,11.822113037109375,1.1116639577736407,0.5514421618182993,12.601152366366573,0.0002504064513272592
70,ar1,P-LNN-100K-AR1,1.0971990823745728,0.7926953434944153,9.648043632507324,1.1331180693182517,0.6820833965039331,10.245518111825604,0.000170343472390709
71,ar1,P-LNN-100K-AR1,1.101815938949585,0.7874456644058228,7.581554412841797,1.0656989557996726,0.8622409936131608,7.695169522322125,0.0008973468307082378
